cross_bin,share_feature,outcome_col,n_rows,n_groups,var_treatment,r2_y_nuisance,r2_t_nuisance,skip_reason,share_q01,share_q50,share_q99,support_width_1_99,bootstrap_success,effect_per_1pp,effect_per_5pp,ci_low,ci_high,p_value,q_value,abs_effect_per_1pp,soc_bin,rate_bin,temp_bin,cross_label
21,share_21,y_ir_rise_h,98893,173,0.00026104338786467823,0.20990618503757896,-0.10052127267518407,,0.0,0.0,0.003321596886962652,0.003321596886962652,5,-0.0009900205521279955,-0.004950102760639978,-0.0024963181900946796,0.0034677336462394025,0.4,0.5,0.0009900205521279955,2,1,1,s2_r1_t1
19,share_19,y_ir_rise_h,98893,173,0.00021567190299121963,0.20990618503757896,0.12417855437674152,,0.0,0.0,0.05197099968791008,0.05197099968791008,5,-0.0009805920713688093,-0.004902960356844046,-0.0033122133407755294,0.00013995440883793028,0.4,0.5,0.0009805920713688093,1,4,4,s1_r4_t4
46,share_46,y_ir_rise_h,98893,173,0.0018102278448655586,0.20990618503757896,0.3501105993590147,,0.0,0.0,0.16256453692913062,0.16256453692913062,5,-0.0003139454524496073,-0.0015697272622480366,-0.0008934867849025066,2.7248571265652422e-05,0.4,0.5,0.0003139454524496073,3,2,1,s3_r2_t1
27,share_27,y_ir_rise_h,98893,173,0.0013434369764191022,0.20990618503757896,0.31455833627061525,,0.0,0.0,0.15955031096935274,0.15955031096935274,5,-0.00016625823344528228,-0.0008312911672264114,-0.0006336364689500914,0.0004738395655070811,0.4,0.5,0.00016625823344528228,2,2,2,s2_r2_t2
40,share_40,y_ir_rise_h,98893,173,0.0044216584917379665,0.20990618503757896,0.42314568207593395,,0.0,0.0,0.3050462019443512,0.3050462019443512,5,-0.0001367630751470836,-0.000683815375735418,-0.00026962539531091037,0.00011835721546843168,0.4,0.5,0.0001367630751470836,2,4,5,s2_r4_t5
26,share_26,y_ir_rise_h,98893,173,0.0006042916262714778,0.20990618503757896,0.26592612381151026,,0.0,0.0,0.1482391357421875,0.1482391357421875,5,5.0048027645513184e-05,0.00025024013822756594,-0.00016032308615964694,0.0006630183999962491,0.4,0.5,5.0048027645513184e-05,2,2,1,s2_r2_t1
28,share_28,y_ir_rise_h,98893,173,0.0019640595094969045,0.20990618503757896,0.19675332952602842,,0.0,0.00011447448196122423,0.16437329888343813,0.16437329888343813,5,2.2592237682970365e-05,0.00011296118841485183,-0.00042298276581547546,9.589748161295216e-05,0.4,0.5,2.2592237682970365e-05,2,2,3,s2_r2_t3
52,share_52,y_ir_rise_h,98893,173,1.2223922568419717e-07,0.20990618503757896,0.004976674275136372,,0.0,0.0,0.0,0.0,5,-0.02266449710151191,-0.11332248550755955,-0.04140994847046437,0.02334370025339255,0.8,0.8,0.02266449710151191,3,3,2,s3_r3_t2
53,share_53,y_ir_rise_h,98893,173,1.0296919275536225e-06,0.20990618503757896,0.02150066090548919,,0.0,0.0,0.0,0.0,5,0.0048706166315493175,0.02435308315774659,-0.019029758221868604,0.023364964883297264,0.8,0.8,0.0048706166315493175,3,3,3,s3_r3_t3
3,share_03,y_ir_rise_h,98893,173,1.0154357260913652e-09,0.20990618503757896,0.0973160132639539,,0.0,0.0,0.00011592697293963286,0.00011592697293963286,5,0.004131484074160344,0.020657420370801722,-0.6940558333513753,0.5154570827048949,0.8,0.8,0.004131484074160344,1,1,3,s1_r1_t3
24,share_24,y_ir_rise_h,98893,173,3.250502253183523e-05,0.20990618503757896,-0.0006018669417469091,,0.0,0.0,0.001995268277823925,0.001995268277823925,5,-0.0008763702362431821,-0.004381851181215911,-0.003097426624540339,0.00075010283445329,0.8,0.8,0.0008763702362431821,2,1,4,s2_r1_t4
22,share_22,y_ir_rise_h,98893,173,2.186412196297837e-05,0.20990618503757896,0.0011636686904604732,,0.0,0.0,0.001862847576849166,0.001862847576849166,5,-0.0006502132088767985,-0.003251066044383993,-0.0018085439504544009,0.0007344499531280673,0.8,0.8,0.0006502132088767985,2,1,2,s2_r1_t2
50,share_50,y_ir_rise_h,98893,173,0.0015996090212721029,0.20990618503757896,0.4142249434980234,,0.0,0.0,0.24070342004299175,0.24070342004299175,5,-0.00034750042443432286,-0.0017375021221716143,-0.0004521030879517477,0.0002857024197436256,0.8,0.8,0.00034750042443432286,3,2,5,s3_r2_t5
39,share_39,y_ir_rise_h,98893,173,0.0030496403493501002,0.20990618503757896,0.15792621707693555,,0.0,0.0013178951339796185,0.2437656968832016,0.2437656968832016,5,0.00018520240968551192,0.0009260120484275596,-0.000302502651138868,0.00021618591140827012,0.8,0.8,0.00018520240968551192,2,4,4,s2_r4_t4
41,share_41,y_ir_rise_h,98893,173,0.011783865818388625,0.20990618503757896,0.5314856896965037,,0.0,0.0,0.4626416862010956,0.4626416862010956,5,0.00015944870364657788,0.0007972435182328893,-1.2382040917202096e-05,0.000385012699378415,0.8,0.8,0.00015944870364657788,3,1,1,s3_r1_t1
