monotonic_violation_count,monotonic_violation_rate,max_positive_jump,mean_positive_jump,total_positive_jump,curve_has_violation,series,method,block_id,policy,cell_code,input_start_cycle,input_end_cycle
26,0.5306122448979592,0.022384107112884633,0.008846539717454159,0.23001003265380815,1,deployable_bridge,deployable_bridge,728,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,451,550
18,0.3673469387755102,0.037942886352539174,0.01600245965851676,0.28804427385330167,1,deployable_bridge,deployable_bridge,729,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,601,700
25,0.5102040816326531,0.03751605749130249,0.008725523948669447,0.21813809871673617,1,deployable_bridge,deployable_bridge,730,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,751,850
24,0.4897959183673469,0.0046024322509765625,0.0014800354838371277,0.035520851612091064,1,deployable_bridge,deployable_bridge,731,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,1,100
24,0.4897959183673469,0.010768890380859153,0.0033143435915311084,0.0795442461967466,1,deployable_bridge,deployable_bridge,732,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,151,250
25,0.5102040816326531,0.015911221504211426,0.006327431201934792,0.1581857800483698,1,deployable_bridge,deployable_bridge,733,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,301,400
24,0.4897959183673469,0.017212331295013206,0.006916652123133328,0.16599965095519986,1,deployable_bridge,deployable_bridge,734,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,451,550
24,0.4897959183673469,0.028124690055847168,0.008855668207009634,0.2125360369682312,1,deployable_bridge,deployable_bridge,735,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,601,700
23,0.46938775510204084,0.02293151617050182,0.009177166482676606,0.21107482910156194,1,deployable_bridge,deployable_bridge,736,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,751,850
24,0.4897959183673469,0.03650927543640137,0.01060330371061959,0.25447928905487016,1,deployable_bridge,deployable_bridge,737,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,901,1000
25,0.5102040816326531,0.01222127676010143,0.005394620895385729,0.13486552238464322,1,deployable_bridge,deployable_bridge,738,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,1,100
23,0.46938775510204084,0.014004826545715554,0.005119214887204388,0.1177419424057009,1,deployable_bridge,deployable_bridge,739,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,151,250
25,0.5102040816326531,0.01258385181427002,0.005370359420776349,0.13425898551940874,1,deployable_bridge,deployable_bridge,740,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,301,400
31,0.6326530612244898,0.02314347028732322,0.009561240673065175,0.2963984608650204,1,deployable_bridge,deployable_bridge,741,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,451,550
21,0.42857142857142855,0.03638160228729248,0.013956021694909958,0.29307645559310913,1,deployable_bridge,deployable_bridge,742,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,601,700
26,0.5306122448979592,0.008218288421630748,0.001671658112452576,0.04346311092376698,1,deployable_bridge,deployable_bridge,743,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,1,100
22,0.4489795918367347,0.013240575790405162,0.006387940861962058,0.14053469896316528,1,deployable_bridge,deployable_bridge,744,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,151,250
25,0.5102040816326531,0.021957457065582053,0.006662940979003867,0.16657352447509666,1,deployable_bridge,deployable_bridge,745,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,301,400
26,0.5306122448979592,0.01805901527404785,0.007414854489839977,0.1927862167358394,1,deployable_bridge,deployable_bridge,746,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,451,550
23,0.46938775510204084,0.028414368629455677,0.009275838084842834,0.21334427595138516,1,deployable_bridge,deployable_bridge,747,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,601,700
27,0.5510204081632653,0.004649162292480358,0.0014948778682284639,0.04036170244216852,1,deployable_bridge,deployable_bridge,748,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,1,100
24,0.4897959183673469,0.011322557926177979,0.005765959620475746,0.1383830308914179,1,deployable_bridge,deployable_bridge,749,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,151,250
25,0.5102040816326531,0.028837621212005726,0.007726345062255868,0.1931586265563967,1,deployable_bridge,deployable_bridge,750,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,301,400
25,0.5102040816326531,0.019639790058135986,0.0087682056427002,0.219205141067505,1,deployable_bridge,deployable_bridge,751,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,451,550
26,0.5306122448979592,0.03144603967666615,0.008336060322248014,0.21673756837844838,1,deployable_bridge,deployable_bridge,752,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,601,700
22,0.4489795918367347,0.032341182231902965,0.00902635130015285,0.1985797286033627,1,deployable_bridge,deployable_bridge,753,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,751,850
27,0.5510204081632653,0.004121243953704834,0.0014164337405452268,0.038243710994721125,1,deployable_bridge,deployable_bridge,754,6C-30PER_3_6C,460477,2,101
24,0.4897959183673469,0.008023560047149658,0.00300551205873488,0.07213228940963712,1,deployable_bridge,deployable_bridge,755,6C-30PER_3_6C,460477,152,251
22,0.4489795918367347,0.013404786586761475,0.00481724468144504,0.10597938299179088,1,deployable_bridge,deployable_bridge,756,6C-30PER_3_6C,460477,302,401
26,0.5306122448979592,0.013911545276641735,0.00494072299737195,0.1284587979316707,1,deployable_bridge,deployable_bridge,757,6C-30PER_3_6C,460477,452,551
23,0.46938775510204084,0.021073877811431774,0.007652803607608971,0.17601448297500633,1,deployable_bridge,deployable_bridge,758,6C-30PER_3_6C,460477,602,701
22,0.4489795918367347,0.03550231456756581,0.01201298832893371,0.26428574323654164,1,deployable_bridge,deployable_bridge,759,6C-30PER_3_6C,460477,752,851
23,0.46938775510204084,0.005837619304656649,0.002115980438564159,0.04866755008697565,1,deployable_bridge,deployable_bridge,760,6C-40PER_3C,460630,2,101
24,0.4897959183673469,0.009465038776397816,0.0034021710356077067,0.08165210485458496,1,deployable_bridge,deployable_bridge,761,6C-40PER_3C,460630,152,251
26,0.5306122448979592,0.018577218055725098,0.005350388013399543,0.13911008834838812,1,deployable_bridge,deployable_bridge,762,6C-40PER_3C,460630,302,401
24,0.4897959183673469,0.019167661666870006,0.008171444137891138,0.19611465930938732,1,deployable_bridge,deployable_bridge,763,6C-40PER_3C,460630,452,551
23,0.46938775510204084,0.029893875122070312,0.008599022160405702,0.19777750968933117,1,deployable_bridge,deployable_bridge,764,6C-40PER_3C,460630,602,701
25,0.5102040816326531,0.016614913940429576,0.008894462585449228,0.2223615646362307,1,deployable_bridge,deployable_bridge,765,6C-40PER_3C,460630,752,851
24,0.4897959183673469,0.006212830543518066,0.0020274867614110265,0.048659682273864635,1,deployable_bridge,deployable_bridge,766,6C-40PER_3_6C,460659,2,101
26,0.5306122448979592,0.01104736328125,0.0034402700570913417,0.08944702148437489,1,deployable_bridge,deployable_bridge,767,6C-40PER_3_6C,460659,152,251
21,0.42857142857142855,0.011758744716644176,0.004857843830471974,0.10201472043991144,1,deployable_bridge,deployable_bridge,768,6C-40PER_3_6C,460659,302,401
26,0.5306122448979592,0.018240749835968018,0.006266183578051045,0.16292077302932717,1,deployable_bridge,deployable_bridge,769,6C-40PER_3_6C,460659,452,551
24,0.4897959183673469,0.020073294639587402,0.00887735436360044,0.21305650472641058,1,deployable_bridge,deployable_bridge,770,6C-40PER_3_6C,460659,602,701
26,0.5306122448979592,0.0051972270011898525,0.0012967036320613023,0.03371429443359386,1,deployable_bridge,deployable_bridge,771,6C-50PER_3C,460644,2,101
25,0.5102040816326531,0.011457920074463002,0.004013259410858189,0.10033148527145475,1,deployable_bridge,deployable_bridge,772,6C-50PER_3C,460644,152,251
26,0.5306122448979592,0.013803303241729625,0.004292272604428813,0.11159908771514915,1,deployable_bridge,deployable_bridge,773,6C-50PER_3C,460644,302,401
25,0.5102040816326531,0.01907217502593994,0.008573215007781973,0.21433037519454934,1,deployable_bridge,deployable_bridge,774,6C-50PER_3C,460644,452,551
28,0.5714285714285714,0.026167571544647328,0.008668650473867168,0.2427222132682807,1,deployable_bridge,deployable_bridge,775,6C-50PER_3C,460644,602,701
19,0.3877551020408163,0.042713522911071666,0.016262932827598164,0.3089957237243651,1,deployable_bridge,deployable_bridge,776,6C-50PER_3C,460644,752,851
25,0.5102040816326531,0.005650460720062145,0.0018160867691040217,0.04540216922760054,1,deployable_bridge,deployable_bridge,777,6C-50PER_3_6C,460481,2,101
26,0.5306122448979592,0.013170659542083851,0.004177453426214377,0.10861378908157382,1,deployable_bridge,deployable_bridge,778,6C-50PER_3_6C,460481,152,251
24,0.4897959183673469,0.016296982765197754,0.005958189566930149,0.14299654960632358,1,deployable_bridge,deployable_bridge,779,6C-50PER_3_6C,460481,302,401
24,0.4897959183673469,0.019795358180999645,0.006941929459571857,0.16660630702972457,1,deployable_bridge,deployable_bridge,780,6C-50PER_3_6C,460481,452,551
22,0.4489795918367347,0.03360426425933827,0.013726730238307611,0.30198806524276745,1,deployable_bridge,deployable_bridge,781,6C-50PER_3_6C,460481,602,701
24,0.4897959183673469,0.004259943962097279,0.0012761627634366353,0.030627906322479248,1,deployable_bridge,deployable_bridge,782,6C-60PER_3C,460436,2,101
27,0.5510204081632653,0.011913955211639626,0.004406092343507002,0.11896449327468905,1,deployable_bridge,deployable_bridge,783,6C-60PER_3C,460436,152,251
27,0.5510204081632653,0.014991581439972035,0.005350525732393622,0.1444641947746278,1,deployable_bridge,deployable_bridge,784,6C-60PER_3C,460436,302,401
20,0.40816326530612246,0.020900309085845947,0.009522357583045976,0.19044715166091952,1,deployable_bridge,deployable_bridge,785,6C-60PER_3C,460436,452,551
22,0.4489795918367347,0.021372675895690918,0.007519575682553373,0.1654306650161742,1,deployable_bridge,deployable_bridge,786,6C-60PER_3C,460436,602,701
26,0.5306122448979592,0.006608247756957897,0.0020168515352102343,0.05243813991546609,1,deployable_bridge,deployable_bridge,787,6C_60PER_3C,737302,1,100
22,0.4489795918367347,0.0303766131401062,0.011556378819725726,0.25424033403396595,1,deployable_bridge,deployable_bridge,788,6C_60PER_3C,737302,151,250
27,0.5510204081632653,0.006008923053741344,0.0023120487177813575,0.06242531538009666,1,deployable_bridge,deployable_bridge,789,7C-30PER_3_6C,460525,2,101
23,0.46938775510204084,0.012541770935058594,0.007242995759715204,0.1665889024734497,1,deployable_bridge,deployable_bridge,790,7C-30PER_3_6C,460525,152,251
28,0.5714285714285714,0.014828205108642578,0.004701874085835048,0.13165247440338135,1,deployable_bridge,deployable_bridge,791,7C-30PER_3_6C,460525,302,401
25,0.5102040816326531,0.025969326496124268,0.007992582321166975,0.19981455802917436,1,deployable_bridge,deployable_bridge,792,7C-30PER_3_6C,460525,452,551
24,0.4897959183673469,0.007091701030731201,0.0020936951041221757,0.05024868249893222,1,deployable_bridge,deployable_bridge,793,7C-40PER_3C,460506,2,101
24,0.4897959183673469,0.010927379131317028,0.004218700031439426,0.10124880075454623,1,deployable_bridge,deployable_bridge,794,7C-40PER_3C,460506,152,251
25,0.5102040816326531,0.010096549987792858,0.00300217151641847,0.07505428791046176,1,deployable_bridge,deployable_bridge,795,7C-40PER_3C,460506,302,401
24,0.4897959183673469,0.023486554622650146,0.006827088693777711,0.16385012865066506,1,deployable_bridge,deployable_bridge,796,7C-40PER_3C,460506,452,551
26,0.5306122448979592,0.007557570934295765,0.002408048281302819,0.06260925531387329,1,deployable_bridge,deployable_bridge,797,7C-40PER_3_6C,460642,2,101
24,0.4897959183673469,0.01649707555770863,0.004839412868022905,0.11614590883254972,1,deployable_bridge,deployable_bridge,798,7C-40PER_3_6C,460642,152,251
22,0.4489795918367347,0.011201143264770397,0.005197804082523672,0.1143516898155208,1,deployable_bridge,deployable_bridge,799,7C-40PER_3_6C,460642,302,401
24,0.4897959183673469,0.04645317792892456,0.014691139260927832,0.35258734226226796,1,deployable_bridge,deployable_bridge,800,7C-40PER_3_6C,460642,452,551
27,0.5510204081632653,0.012842833995819203,0.004301318415889029,0.1161355972290038,1,deployable_bridge,deployable_bridge,801,80PER_3_6C,460486,1,100
22,0.4489795918367347,0.01946955919265758,0.005940716375004171,0.13069576025009177,1,deployable_bridge,deployable_bridge,802,80PER_3_6C,460486,151,250
24,0.4897959183673469,0.04124140739440918,0.01463672022024789,0.3512812852859494,1,deployable_bridge,deployable_bridge,803,80PER_3_6C,460486,301,400
23,0.46938775510204084,0.02865535020828258,0.011286805505337947,0.25959652662277277,1,deployable_bridge,deployable_bridge,804,80PER_3_6C,460486,451,550
25,0.5102040816326531,0.03712284564971913,0.009888956546783451,0.2472239136695863,1,deployable_bridge,deployable_bridge,805,80PER_3_6C,460486,601,700
26,0.5306122448979592,0.037878572940826416,0.010195287374349733,0.26507747173309304,1,deployable_bridge,deployable_bridge,806,80PER_3_6C,460486,751,850
24,0.4897959183673469,0.02334260940551769,0.007403162618478158,0.17767590284347579,1,deployable_bridge,deployable_bridge,807,80PER_4C,464865,1,100
25,0.5102040816326531,0.039075851440429576,0.011965265274047851,0.2991316318511963,1,deployable_bridge,deployable_bridge,808,80PER_4C,464865,151,250
21,0.42857142857142855,0.03727835416793823,0.013795483679998494,0.2897051572799684,1,deployable_bridge,deployable_bridge,809,80PER_4C,464865,301,400
26,0.5306122448979592,0.007893562316894642,0.0038198736997751216,0.09931671619415317,1,deployable_bridge,deployable_bridge,810,8C-15PER_3_6C,460647,2,101
26,0.5306122448979592,0.012782812118530051,0.004344314336776725,0.11295217275619485,1,deployable_bridge,deployable_bridge,811,8C-15PER_3_6C,460647,152,251
25,0.5102040816326531,0.009313523769378773,0.004610931873321551,0.11527329683303877,1,deployable_bridge,deployable_bridge,812,8C-15PER_3_6C,460647,302,401
23,0.46938775510204084,0.015029489994048961,0.004896669284157122,0.11262339353561379,1,deployable_bridge,deployable_bridge,813,8C-15PER_3_6C,460647,452,551
23,0.46938775510204084,0.019628286361694336,0.009938921617425031,0.2285951972007757,1,deployable_bridge,deployable_bridge,814,8C-15PER_3_6C,460647,602,701
24,0.4897959183673469,0.02684783935546875,0.009273211161295564,0.22255706787109353,1,deployable_bridge,deployable_bridge,815,8C-15PER_3_6C,460647,752,851
25,0.5102040816326531,0.012776494026183971,0.0039051413536071735,0.09762853384017933,1,deployable_bridge,deployable_bridge,816,8C-25PER_3_6C,460618,2,101
27,0.5510204081632653,0.020723164081573597,0.006741848256852896,0.1820299029350282,1,deployable_bridge,deployable_bridge,817,8C-25PER_3_6C,460618,152,251
21,0.42857142857142855,0.02223283052444458,0.007304855755397236,0.15340197086334195,1,deployable_bridge,deployable_bridge,818,8C-25PER_3_6C,460618,302,401
24,0.4897959183673469,0.029139280319213867,0.008969354132811242,0.21526449918746982,1,deployable_bridge,deployable_bridge,819,8C-25PER_3_6C,460618,452,551
24,0.4897959183673469,0.014878809452056996,0.004284463822841649,0.10282713174819957,1,deployable_bridge,deployable_bridge,820,8C-35PER_3_6C,460485,2,101
26,0.5306122448979592,0.012020230293273926,0.0055223038563361835,0.14357990026474077,1,deployable_bridge,deployable_bridge,821,8C-35PER_3_6C,460485,152,251
24,0.4897959183673469,0.02587991952896118,0.008339829742908497,0.2001559138298039,1,deployable_bridge,deployable_bridge,822,8C-35PER_3_6C,460485,302,401
21,0.42857142857142855,0.018431127071380615,0.007314437911623985,0.15360319614410367,1,deployable_bridge,deployable_bridge,823,8C-35PER_3_6C,460485,452,551
23,0.46938775510204084,0.008902907371521107,0.0030017935711404505,0.06904125213623036,1,deployable_bridge,deployable_bridge,824,VARCHARGE_2C_100CYCLES,737301,1,100
23,0.46938775510204084,0.009073734283447377,0.0025020449057869144,0.05754703283309903,1,deployable_bridge,deployable_bridge,825,VARCHARGE_2C_100CYCLES,737301,151,250
24,0.4897959183673469,0.00891244411468517,0.002452765901883434,0.058866381645202415,1,deployable_bridge,deployable_bridge,826,VARCHARGE_2C_100CYCLES,737301,301,400
21,0.42857142857142855,0.007822453975677601,0.0029531632150922344,0.06201642751693692,1,deployable_bridge,deployable_bridge,827,VARCHARGE_2C_100CYCLES,737301,451,550
22,0.4489795918367347,0.008233070373535156,0.004290605133230021,0.09439331293106046,1,deployable_bridge,deployable_bridge,828,VARCHARGE_2C_100CYCLES,737301,601,700
24,0.4897959183673469,0.051760852336883545,0.020028027395407374,0.48067265748977694,1,deployable_bridge,deployable_bridge,829,VARCHARGE_4C_100CYCLES,737324,1,100
26,0.5306122448979592,0.03709441423416138,0.009971586557535012,0.2592612504959103,1,deployable_bridge,deployable_bridge,830,VARCHARGE_6C_100CYCLES,739483,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,580,3_6C-80PER_3_6C,460486,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,581,3_6C-80PER_3_6C,460486,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,582,3_6C-80PER_3_6C,460486,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,583,3_6C-80PER_3_6C,460486,452,551
49,1.0,1.4603137970081725e-05,1.4550831853126993e-05,0.0007129907608032227,1,linear_last10,linear_last10,584,3_6C-80PER_3_6C,460486,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,585,3_6C-80PER_3_6C,460486,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,586,3_6C-80PER_3_6C,460486,902,1001
49,1.0,0.00016951560974143298,0.00016946695288833533,0.008303880691528431,1,linear_last10,linear_last10,587,3_6C_30PER_6C,734853,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,588,3_6C_30PER_6C,734853,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,589,3_6C_30PER_6C,734853,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,590,3_6C_9PER_5C,720452,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,591,3_6C_9PER_5C,720452,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,592,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,593,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,594,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,595,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,596,4C-80PER_4C,464865,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,597,4C-80PER_4C,464865,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,598,4C-80PER_4C,464865,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,599,4C-80PER_4C,464865,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,600,4C-80PER_4C,464865,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,601,4C-80PER_4C,464865,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,602,4C-80PER_4C,464865,902,1001
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,603,4C-80PER_4C,464865,1052,1151
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,604,4_65C_44PER_5C,737292,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,605,4_65C_44PER_5C,737292,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,606,4_65C_44PER_5C,737292,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,607,4_65C_69PER_6C,737384,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,608,4_65C_69PER_6C,737384,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,609,4_65C_69PER_6C,737384,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,610,4_8C-80PER_4_8C,465027,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,611,4_8C-80PER_4_8C,465027,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,612,4_8C-80PER_4_8C,465027,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,613,4_8C-80PER_4_8C,465027,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,614,4_8C-80PER_4_8C,465027,602,701
49,1.0,0.0001941919326784447,0.00019408975328717913,0.009510397911071777,1,linear_last10,linear_last10,615,4_8C_80PER_4_8C,737374,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,616,4_8C_80PER_4_8C,737374,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,617,4_8C_80PER_4_8C,737374,301,400
49,1.0,0.0001817941665653855,0.00018174794255470744,0.008905649185180664,1,linear_last10,linear_last10,618,4_8C_80PER_4_8C,737389,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,619,4_8C_80PER_4_8C,737389,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,620,4_8C_80PER_4_8C,737389,301,400
49,1.0,6.437301635764392e-05,6.425867275315888e-05,0.003148674964904785,1,linear_last10,linear_last10,621,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,1,100
49,1.0,0.00011074542999289783,0.00011066149692146146,0.005422413349151611,1,linear_last10,linear_last10,622,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,151,250
49,1.0,0.00014537572860728876,0.0001453343702822338,0.007121384143829457,1,linear_last10,linear_last10,623,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,624,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,625,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,626,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,627,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,628,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,301,400
49,1.0,3.2544136047585326e-05,3.250034487977093e-05,0.0015925168991087757,1,linear_last10,linear_last10,629,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,630,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,631,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,632,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,901,1000
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,633,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1051,1150
49,1.0,7.033348083607116e-06,7.030915240854466e-06,0.00034451484680186883,1,linear_last10,linear_last10,634,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1201,1300
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,635,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1351,1450
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,636,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1501,1600
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,637,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1651,1750
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,638,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1801,1900
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,639,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1951,2050
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,640,5C_67PER_4C_NEWSTRUCTURE,737329,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,641,5C_67PER_4C_NEWSTRUCTURE,737329,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,642,5C_67PER_4C_NEWSTRUCTURE,737329,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,643,5C_67PER_4C_NEWSTRUCTURE,737329,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,644,5C_67PER_4C_NEWSTRUCTURE,737329,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,645,5C_67PER_4C_NEWSTRUCTURE,737329,751,850
49,1.0,6.484985351584704e-05,6.484012214504943e-05,0.003177165985107422,1,linear_last10,linear_last10,646,5_2C_50PER_4_25C,739473,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,647,5_2C_50PER_4_25C,739473,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,648,5_2C_50PER_4_25C,739473,301,400
49,1.0,0.0001777410507204369,0.00017771428945112294,0.008708000183105025,1,linear_last10,linear_last10,649,5_2C_58PER_4C,739494,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,650,5_2C_58PER_4C,739494,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,651,5_2C_58PER_4C,739494,301,400
49,1.0,4.625320434592517e-05,4.6166838431844905e-05,0.0022621750831604004,1,linear_last10,linear_last10,652,5_2C_58PER_4C_NEWSTRUCTURE,739489,1,100
49,1.0,0.00014448165893576892,0.00014436488248864,0.007073879241943359,1,linear_last10,linear_last10,653,5_2C_58PER_4C_NEWSTRUCTURE,739489,151,250
49,1.0,8.940696716530638e-06,8.938263873669232e-06,0.00043797492980979236,1,linear_last10,linear_last10,654,5_2C_58PER_4C_NEWSTRUCTURE,739489,301,400
49,1.0,8.881092071644225e-06,8.871360700955363e-06,0.0004346966743468128,1,linear_last10,linear_last10,655,5_2C_58PER_4C_NEWSTRUCTURE,739489,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,656,5_2C_58PER_4C_NEWSTRUCTURE,739489,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,657,5_2C_58PER_4C_NEWSTRUCTURE,739489,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,658,5_3C_54PER_4C_NEWSTRUCTURE,737378,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,659,5_3C_54PER_4C_NEWSTRUCTURE,737378,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,660,5_3C_54PER_4C_NEWSTRUCTURE,737378,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,661,5_3C_54PER_4C_NEWSTRUCTURE,737378,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,662,5_3C_54PER_4C_NEWSTRUCTURE,737378,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,663,5_3C_54PER_4C_NEWSTRUCTURE,737378,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,664,5_3C_54PER_4C_NEWSTRUCTURE,737378,901,1000
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,665,5_3C_54PER_4C_NEWSTRUCTURE,737378,1051,1150
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,666,5_3C_54PER_4C_NEWSTRUCTURE,737380,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,667,5_3C_54PER_4C_NEWSTRUCTURE,737380,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,668,5_3C_54PER_4C_NEWSTRUCTURE,737380,301,400
