n_rows,mse,rmse,mae,r2,stage,method,set_type,target,horizon,horizon_step,monotonic_violation_rate,curve_has_violation_rate
251,0.00024260724503470514,0.015575854552309646,0.010499012185282913,0.8228619744198733,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H13,13,0.0,0.0
251,0.0002436708116074686,0.015609958731766993,0.010510118359113597,0.8237614420292455,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H14,14,0.0,0.0
251,0.00024283370052649976,0.015583122297103997,0.010515029924324312,0.8274954336983772,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H15,15,0.0,0.0
251,0.00023990772554984327,0.015488954953444834,0.0105063112608465,0.8315409095121857,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H16,16,0.0,0.0
251,0.00024265543483013337,0.0155774014145535,0.010579817561039411,0.8319257976820663,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H17,17,0.0,0.0
251,0.0002428439064598095,0.015583449761198883,0.010620502361738348,0.8343591238770565,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H18,18,0.0,0.0
251,0.0002443725866040849,0.01563242100904671,0.010597666896196947,0.8357073380793094,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H19,19,0.0,0.0
251,0.00024176998208287013,0.015548954372653813,0.010586929036326619,0.8388385518803834,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H20,20,0.0,0.0
251,0.00024941676768041384,0.01579293410612524,0.01069965899228099,0.8365023018243364,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H21,21,0.0,0.0
251,0.00025057230879322516,0.015829475948155237,0.010753791408234856,0.837736402989457,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H22,22,0.0,0.0
251,0.00024690009981380055,0.015713055075757883,0.010805037392088141,0.8426873571173592,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H23,23,0.0,0.0
251,0.0002475480736988778,0.015733660530813477,0.010795800096960182,0.8442820084876606,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H24,24,0.0,0.0
251,0.00024997237995926934,0.015810514854338847,0.010855490230469108,0.845044376755979,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H25,25,0.0,0.0
251,0.0002540006562839916,0.015937398039955947,0.01095360327526868,0.8451117156591609,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H26,26,0.0,0.0
251,0.0002546132318856674,0.015956604647783545,0.011023057409491674,0.8464792932900238,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H27,27,0.0,0.0
251,0.0002516992078012388,0.015865030973850596,0.010905791563816752,0.8503132781499261,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H28,28,0.0,0.0
251,0.00025520626884652166,0.015975176645236875,0.011036500750309918,0.8504284414547127,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H29,29,0.0,0.0
251,0.00024924188319960295,0.015787396340106338,0.010892383368366745,0.8559870257058374,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H30,30,0.0,0.0
251,0.00024722831755654155,0.015723495716809973,0.010845122346840057,0.8588983504808696,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H31,31,0.0,0.0
251,0.000250102076737916,0.0158146159212899,0.010893759499508066,0.8590122629824082,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H32,32,0.0,0.0
251,0.00025345863001018315,0.015920384103726367,0.01095857017068749,0.8593330091307144,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H33,33,0.0,0.0
251,0.00025253988658068064,0.01589150359722706,0.010948496985720455,0.8618044619660021,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H34,34,0.0,0.0
251,0.00025815845351808277,0.016067310089684667,0.011137662418335085,0.8606589404491451,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H35,35,0.0,0.0
251,0.00026058368517404705,0.016142604658915705,0.011245742024653458,0.8608527108492026,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H36,36,0.0,0.0
251,0.00026048959050729923,0.016139689913604264,0.011270813258045702,0.8633158936704196,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H37,37,0.0,0.0
251,0.00026529573245791455,0.016287901413561987,0.011357730128375659,0.8627670255959692,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H38,38,0.0,0.0
251,0.00026072998024022966,0.016147135357091353,0.011310507576779063,0.8668509407371033,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H39,39,0.0,0.0
251,0.0002632328043786889,0.016224450819016613,0.011427246479399173,0.8675402313044188,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H40,40,0.0,0.0
251,0.00026744049802224885,0.016353608104092775,0.011518034089608968,0.8677011222129533,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H41,41,0.0,0.0
251,0.0002716117929737205,0.01648064904588774,0.011606174161234705,0.8674078571335089,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H42,42,0.0,0.0
251,0.00026672963285189117,0.016331859442570866,0.011557130224676247,0.8717744167680821,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H43,43,0.0,0.0
251,0.00025970228187638774,0.01611528100519466,0.011455406230759324,0.8769253075916319,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H44,44,0.0,0.0
251,0.0002623813044943141,0.01619818830901512,0.011472190043840756,0.8767904459427411,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H45,45,0.0,0.0
251,0.00026329815350142693,0.01622646460266151,0.011468502629800622,0.8782280738268504,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H46,46,0.0,0.0
251,0.0002565619468521155,0.016017551212720235,0.011385713203019822,0.8830966772261475,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H47,47,0.0,0.0
251,0.0002582130132644098,0.0160690078494103,0.011444097971061312,0.8837963571262459,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H48,48,0.0,0.0
251,0.00025925991124732187,0.016101549964128357,0.011404543046457364,0.8850089288629686,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H49,49,0.0,0.0
251,0.0002812794203293776,0.016771386953063173,0.011951371493092567,0.8775823077663225,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,H50,50,0.0,0.0
12550,0.00025254585633779534,0.015891691424697225,0.010953712183165836,0.8487224156624043,monotonic_postprocess_retention_prediction,deployable_bridge_isotonic,valid,retention,all,0,0.0,0.0
251,5.246602498729091e-05,0.0072433434950505355,0.0027535647984994784,0.955097347006331,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H1,1,0.0,0.0
251,5.829205008907596e-05,0.007634923057181124,0.0031784091337743498,0.9506685511458929,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H2,2,0.0,0.0
251,6.341795592722614e-05,0.007963539158390955,0.0034421157551951624,0.9469935741887544,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H3,3,0.0,0.0
251,6.290111060350216e-05,0.007931022040285991,0.003573283968693703,0.9479375732778307,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H4,4,0.0,0.0
251,6.465540956816904e-05,0.008040858758128327,0.00375283595575279,0.9471951411637454,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H5,5,0.0,0.0
251,6.3929963696062e-05,0.007995621532817946,0.0038265246319105937,0.948676706550804,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H6,6,0.0,0.0
251,6.585374656384073e-05,0.008115032135724462,0.003933511882189258,0.9478210620309779,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H7,7,0.0,0.0
251,6.695821143497605e-05,0.008182799730836387,0.004025637866016412,0.9475299072978425,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H8,8,0.0,0.0
251,6.986967714474994e-05,0.008358808356742601,0.004202079487986773,0.9460491450475063,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H9,9,0.0,0.0
251,6.922034743878331e-05,0.008319876648050938,0.0042766033415775435,0.9472376316906714,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H10,10,0.0,0.0
251,7.201350301192887e-05,0.008486077009545038,0.004429706301822128,0.946025259003933,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H11,11,0.0,0.0
251,7.276289883676442e-05,0.008530117164304627,0.004485712820790203,0.9461978148836944,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H12,12,0.0,0.0
251,8.150764874232428e-05,0.009028158657352245,0.004700454345262379,0.9404877460859488,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H13,13,0.0,0.0
251,8.320877415926586e-05,0.009121884353534957,0.004764575644793263,0.939818009914267,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H14,14,0.0,0.0
251,8.35997652434497e-05,0.009143290722898934,0.004861714355499148,0.9406122740996363,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H15,15,0.0,0.0
251,8.620914809102702e-05,0.009284888157163069,0.005000608138354172,0.9394654146886718,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H16,16,0.0,0.0
251,8.628904027162547e-05,0.009289189430279989,0.005105698488623014,0.9402322819491513,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H17,17,0.0,0.0
251,8.719062954608784e-05,0.009337592277781668,0.005216608246959061,0.9405283316420575,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H18,18,0.0,0.0
251,8.946463374673938e-05,0.009458574614958607,0.005294094760104476,0.9398525709030336,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H19,19,0.0,0.0
251,9.001949690106801e-05,0.009487860501771092,0.005371080689221268,0.939993905138303,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H20,20,0.0,0.0
251,9.662867850760631e-05,0.00982998873384941,0.005527144409270867,0.9366579614487143,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H21,21,0.0,0.0
251,9.672342511536098e-05,0.009834806816372195,0.005631415492509939,0.9373646236091084,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H22,22,0.0,0.0
251,0.00010100437893486895,0.010050093478911972,0.005797228490213949,0.935644960026558,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H23,23,0.0,0.0
251,0.00010298765124797869,0.010148283167510586,0.005867612789351628,0.9352165017352699,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H24,24,0.0,0.0
251,0.00010375365391525633,0.010185953755798047,0.0059274881484499,0.9356840459377846,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H25,25,0.0,0.0
251,0.00010560373646414971,0.010276367863411164,0.006074958351028875,0.9356033885887831,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H26,26,0.0,0.0
251,0.00010876225507123864,0.010428914376445836,0.006176856172037316,0.9344210898300641,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H27,27,0.0,0.0
251,0.00010778957214991826,0.010382175694425434,0.006146141732356456,0.9358970262731837,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H28,28,0.0,0.0
251,0.0001126017582654648,0.010611397564197884,0.006382677422101756,0.9340062430487008,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H29,29,0.0,0.0
251,0.00011231373565663829,0.010597817494967457,0.006333595253081914,0.9351046665256998,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H30,30,0.0,0.0
251,0.00011581156794843948,0.010761578320508542,0.006402033496187975,0.9339023804698894,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H31,31,0.0,0.0
251,0.000117576050769301,0.01084324908730317,0.006508610400545639,0.9337199373086367,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H32,32,0.0,0.0
251,0.00012124308929911665,0.011011043969538795,0.006623705544794698,0.9327113046625495,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H33,33,0.0,0.0
251,0.00012098340540968792,0.010999245674576413,0.006637030151260811,0.9337951440853457,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H34,34,0.0,0.0
251,0.0001247202237402599,0.011167820903840636,0.006822494871587871,0.9326822426825152,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H35,35,0.0,0.0
251,0.00013028647296307836,0.011414310008190523,0.006984431430163136,0.9304292227131471,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H36,36,0.0,0.0
251,0.00013387830156776418,0.0115705791370944,0.0071093290450563494,0.9297513732849177,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H37,37,0.0,0.0
251,0.00013783810363339832,0.011740447335318972,0.007218908741179693,0.9286986911829687,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H38,38,0.0,0.0
251,0.0001395044329017302,0.01181119946922116,0.007326405361829049,0.9287581582035374,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H39,39,0.0,0.0
251,0.00014827342280912594,0.012176757483383083,0.0075676664413208946,0.9253882382351393,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H40,40,0.0,0.0
251,0.0001552208559703803,0.012458766229863224,0.007733663952208129,0.9232145273214465,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H41,41,0.0,0.0
251,0.00016152554337526593,0.012709269978061917,0.007888725554325668,0.9211484240455161,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H42,42,0.0,0.0
251,0.00015999791142488014,0.012649028082223556,0.007959969015235447,0.9230838160387828,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H43,43,0.0,0.0
251,0.00015831071306527482,0.012582158521703453,0.00798525729502339,0.9249754673902632,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H44,44,0.0,0.0
251,0.00016702203802755418,0.01292370063207726,0.008143004430717684,0.9215694469437496,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H45,45,0.0,0.0
251,0.0001696934086740004,0.013026642263991148,0.008206759078569147,0.9215190347584095,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H46,46,0.0,0.0
251,0.00016590183204800757,0.012880288507949174,0.00823357143250119,0.9244062665619667,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H47,47,0.0,0.0
251,0.00016753747627523222,0.012943626859394248,0.008332295721745589,0.9246030832647406,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H48,48,0.0,0.0
251,0.00016974129667390346,0.013028480213513143,0.008369133054497716,0.9247136457510362,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H49,49,0.0,0.0
251,0.00020118740742360275,0.014184054689107863,0.009319140141703687,0.9124397437450856,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,H50,50,0.0,0.0
12550,0.00010968504870664885,0.010473063004997576,0.0059486414806776316,0.9342975194805834,monotonic_postprocess_retention_prediction,deployable_bridge_bounded_monotonic,valid,retention,all,0,0.0,0.0
251,6.31975465050412e-07,0.0007949688453332067,0.0003731934672807713,0.999459128550056,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H1,1,0.11155378486055777,0.11155378486055777
251,5.173626105975809e-07,0.000719279229922275,0.0003823908676664184,0.9995621659021303,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H2,2,0.11155378486055777,0.11155378486055777
251,9.80553191599135e-07,0.0009902288581934658,0.0004782313369659731,0.9991804273845704,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H3,3,0.11155378486055777,0.11155378486055777
251,9.788883449729276e-07,0.0009893878637687687,0.0005257818328431954,0.9991897869172679,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H4,4,0.11155378486055777,0.11155378486055777
251,9.546820689631458e-07,0.0009770783330742452,0.000540745448306261,0.9992202995507754,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H5,5,0.11155378486055777,0.11155378486055777
251,1.1135850475154395e-06,0.0010552653919822443,0.0005574929286759301,0.9991060083743205,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H6,6,0.11155378486055777,0.11155378486055777
251,1.4068084282346687e-06,0.0011860895532103252,0.0005980048521581355,0.9988853212832774,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H7,7,0.11155378486055777,0.11155378486055777
251,1.695755215156728e-06,0.0013022116629629486,0.0006343888571537682,0.9986711647244961,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H8,8,0.11155378486055777,0.11155378486055777
251,2.338701262411693e-06,0.0015292812894989898,0.0007430937185705452,0.9981941388919804,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H9,9,0.11155378486055777,0.11155378486055777
251,2.4910583843263635e-06,0.001578308710083792,0.0007846927737809641,0.9981012210308522,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H10,10,0.11155378486055777,0.11155378486055777
251,3.0228811698565757e-06,0.0017386434855531986,0.0008543345082803525,0.9977343245171969,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H11,11,0.11155378486055777,0.11155378486055777
251,3.5384656999116856e-06,0.0018810809923848803,0.0008932800881891141,0.9973835953534309,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H12,12,0.11155378486055777,0.11155378486055777
251,3.895479458650153e-06,0.0019736969014137284,0.0009529027805860246,0.997155742237234,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H13,13,0.11155378486055777,0.11155378486055777
251,4.403076391430245e-06,0.0020983508742415426,0.0010337440141168729,0.9968154091631181,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H14,14,0.11155378486055777,0.11155378486055777
251,4.985576775457027e-06,0.002232840517246368,0.0010857413489505057,0.9964583385355946,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H15,15,0.11155378486055777,0.11155378486055777
251,5.596742868497079e-06,0.002365743618504989,0.0011186799205157004,0.9960700631413169,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H16,16,0.11155378486055777,0.11155378486055777
251,6.611911835082772e-06,0.0025713638083870536,0.0012485349320795428,0.9954202888212416,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H17,17,0.11155378486055777,0.11155378486055777
251,7.07822988748695e-06,0.0026604942938271733,0.00129843755547268,0.995172025450196,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H18,18,0.11155378486055777,0.11155378486055777
251,9.00546937232829e-06,0.003000911423605883,0.0014323269228536377,0.9939455871233949,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H19,19,0.11155378486055777,0.11155378486055777
251,1.0090277517120178e-05,0.003176519717728851,0.0014750560916277455,0.9932739220866943,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H20,20,0.11155378486055777,0.11155378486055777
251,9.555496102126331e-06,0.003091196548608052,0.0014806776882642782,0.9937361804815544,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H21,21,0.11155378486055777,0.11155378486055777
251,1.1077296417169541e-05,0.0033282572642705285,0.0015729924597113194,0.9928266536296108,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H22,22,0.11155378486055777,0.11155378486055777
251,1.127253456432747e-05,0.0033574595402368545,0.0015612743290297102,0.9928176934491415,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H23,23,0.11155378486055777,0.11155378486055777
251,1.1858829657984468e-05,0.003443665148934267,0.0015833365964699427,0.9925403049660787,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H24,24,0.11155378486055777,0.11155378486055777
251,1.3550918179787678e-05,0.003681157179446115,0.0017056633751705837,0.9915999080681639,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H25,25,0.11155378486055777,0.11155378486055777
251,1.53964221535984e-05,0.003923827487746932,0.0017863172458937387,0.9906113415325516,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H26,26,0.11155378486055777,0.11155378486055777
251,1.6370953033163835e-05,0.004046103438267963,0.001844794389261196,0.9901290272286567,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H27,27,0.11155378486055777,0.11155378486055777
251,1.8375984955860053e-05,0.0042867219359156074,0.0019114485299919746,0.9890717139206052,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H28,28,0.11155378486055777,0.11155378486055777
251,2.0281609488358903e-05,0.004503510795852376,0.0020844380694081607,0.9881133329730036,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H29,29,0.11155378486055777,0.11155378486055777
251,2.1092683966525683e-05,0.004592677211227203,0.002116056314977524,0.9878125613766386,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H30,30,0.11155378486055777,0.11155378486055777
251,2.2758566251148626e-05,0.004770593909687621,0.002150858303465222,0.9870109084975953,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H31,31,0.11155378486055777,0.11155378486055777
251,2.421101174822158e-05,0.004920468651279223,0.0023153262784281516,0.9863517496463451,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H32,32,0.11155378486055777,0.11155378486055777
251,2.663584184240252e-05,0.005160992331170675,0.002371119075562373,0.9852173756281629,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H33,33,0.11155378486055777,0.11155378486055777
251,2.9020920474371143e-05,0.005387106874229538,0.00250184393499002,0.9841190959040195,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H34,34,0.11155378486055777,0.11155378486055777
251,3.213608580535327e-05,0.005668869887848307,0.0025964277199065065,0.9826545434212501,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H35,35,0.11155378486055777,0.11155378486055777
251,3.246053457142027e-05,0.005697414726998577,0.0026802871806688028,0.9826666224825931,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H36,36,0.11155378486055777,0.11155378486055777
251,3.5919686795590986e-05,0.00599330349603547,0.0027989327195156125,0.9811522207865109,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H37,37,0.11155378486055777,0.11155378486055777
251,3.682614305589026e-05,0.0060684547502548175,0.002817751164455346,0.9809504619596929,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H38,38,0.11155378486055777,0.11155378486055777
251,3.909062436950681e-05,0.0062522495447244275,0.0029034246486496595,0.9800372789657581,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H39,39,0.11155378486055777,0.11155378486055777
251,4.178014399658407e-05,0.006463756183256302,0.0030324881770221325,0.9789760694039711,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H40,40,0.11155378486055777,0.11155378486055777
251,4.3885677257534956e-05,0.00662462657495009,0.0030857801912315217,0.9782904014349637,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H41,41,0.11155378486055777,0.11155378486055777
251,4.739854487774283e-05,0.006884660113450978,0.0031977476351764556,0.9768615546280734,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H42,42,0.11155378486055777,0.11155378486055777
251,5.078619586227885e-05,0.007126443423074293,0.003365054311030415,0.9755854289043799,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H43,43,0.11155378486055777,0.11155378486055777
251,5.228895253558828e-05,0.0072311100486431735,0.0033998883577932024,0.9752199067979833,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H44,44,0.11155378486055777,0.11155378486055777
251,5.5816661871739025e-05,0.0074710549370044805,0.0035478926274880975,0.9737894968110017,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H45,45,0.11155378486055777,0.11155378486055777
251,5.9752984276505406e-05,0.007730005451259747,0.003648752472790109,0.9723650322146883,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H46,46,0.11155378486055777,0.11155378486055777
251,6.389131726173148e-05,0.007993204442633222,0.0038137324302794907,0.9708877042135946,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H47,47,0.11155378486055777,0.11155378486055777
251,6.731198494181239e-05,0.008204388151581591,0.003894893534155011,0.9697075768551903,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H48,48,0.11155378486055777,0.11155378486055777
251,7.169353201365643e-05,0.008467203317132311,0.003999042321011363,0.9682013466710521,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H49,49,0.11155378486055777,0.11155378486055777
251,7.335025578303696e-05,0.008564476386974102,0.004065174742998828,0.9680766938896755,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,H50,50,0.11155378486055777,0.11155378486055777
12550,2.2543717502113354e-05,0.004748022483320119,0.0019368894214174175,0.986496079661876,monotonic_postprocess_retention_prediction,linear_last10,valid,retention,all,0,0.11155378486055777,0.11155378486055777
251,6.319754650504204e-07,0.000794968845333212,0.0003731934672807801,0.999459128550056,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H1,1,0.0,0.0
251,5.031464158140285e-07,0.0007093281439602045,0.0003768656833238318,0.9995741967963053,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H2,2,0.0,0.0
251,9.377427180690812e-07,0.0009683711675122723,0.0004667086430279742,0.9992162095247534,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H3,3,0.0,0.0
251,9.147478515499843e-07,0.0009564245142979054,0.0005089536131140703,0.9992428751649429,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H4,4,0.0,0.0
251,8.498078018669694e-07,0.0009218502057639134,0.0005148684836003849,0.9993059516393873,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H5,5,0.0,0.0
251,9.467956109497542e-07,0.000973034229074062,0.0005220383761888526,0.9992399077651881,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H6,6,0.0,0.0
251,1.2030053450688684e-06,0.001096816003288094,0.0005530605753104441,0.9990468037955001,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H7,7,0.0,0.0
251,1.428353343483589e-06,0.0011951373743145969,0.0005914307685487294,0.9988807073734817,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H8,8,0.0,0.0
251,1.978674951149734e-06,0.001406653813541105,0.000679354743653564,0.9984721382772894,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H9,9,0.0,0.0
251,2.0947089111872246e-06,0.0014473109241580485,0.000713059151790053,0.9984033335982511,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H10,10,0.0,0.0
251,2.5700968229163112e-06,0.001603152152141621,0.0007933594316125369,0.998073690286546,monotonic_postprocess_retention_prediction,linear_last10_cummin,valid,retention,H11,11,0.0,0.0
