t_eval,weight_mean,weight_std,weight_p95,weight_p99,weight_max,effective_sample_size,clip_threshold
5.8000000000000025,0.7950148753884537,1.097893118940791,2.4649926753332276,3.498192884945076,4.286026626452394,35241.39235550811,4.286026626452394
5.900000000000001,0.6709491802230315,1.1462668051853866,3.507424265844651,3.9280344694907994,3.9540299836111665,26143.68715489363,3.9540299836111665
5.900000000000002,0.6709491802230305,1.1462668051853877,3.507424265844659,3.928034469490804,3.9540299836111665,26143.68715489353,3.9540299836111665
6.000000000000002,0.5617657829386836,1.2111606951820941,3.68560062446489,4.134968948444683,4.432592200074662,18138.210023203515,4.432592200074662
6.100000000000001,0.4255922719970318,1.043429040641213,3.252531135254104,3.649097289285902,3.911748886986513,14612.972073778365,3.911748886986513
6.100000000000002,0.4255922719970304,1.0434290406412108,3.252531135254097,3.649097289285894,3.9117488869865045,14612.97207377834,3.9117488869865045
6.200000000000001,0.270540646427846,0.7066864705538932,2.235429778193972,2.507985444191395,2.688503071348344,13095.637174376141,2.688503071348344
6.200000000000003,0.27054064642784337,0.7066864705538867,2.2354297781939514,2.5079854441913723,2.6885030713483196,13095.637174376134,2.6885030713483196
6.300000000000002,0.13910205803102757,0.37448120982811756,1.1965393364299868,1.3424278715627114,1.4390519945475977,12421.812523701248,1.4390519945475977
6.3000000000000025,0.13910205803102663,0.37448120982811506,1.1965393364299788,1.3424278715627025,1.4390519945475881,12421.812523701245,1.4390519945475881
6.400000000000002,0.05928174874906365,0.15538495598724408,0.4987918044089819,0.559607193812348,0.5998861208694919,13017.270856969777,0.5998861208694919
6.500000000000002,0.030332894189198954,0.0898956458471524,0.17483276307220816,0.445407218038253,0.6477670530351959,10472.091619663432,0.6477670530351959
6.500000000000003,0.030332894189198892,0.08989564584715283,0.17483276307220622,0.44540721803825795,0.6477670530352031,10472.091619663302,0.6477670530352031
6.600000000000001,0.04283952756269817,0.23822032822795763,0.04420464514860416,1.3719508176311233,1.9952629909329744,3209.3792700884014,1.9952629909329744
6.600000000000003,0.04283952756269873,0.2382203282279619,0.04420464514860298,1.3719508176311477,1.9952629909330102,3209.3792700883723,1.9952629909330102
6.700000000000002,0.09295106331742821,0.5722371728552232,0.008704410728018476,3.291138920953263,4.786387093916013,2633.650626896479,4.786387093916013
6.700000000000003,0.09295106331742883,0.572237172855227,0.008704410728018344,3.291138920953285,4.786387093916045,2633.650626896478,4.786387093916045
6.8000000000000025,0.17216713568343103,1.0693091593275224,0.001334864618599893,6.148656984418766,8.942148338914334,2588.754131032697,8.942148338914334
6.900000000000002,0.2503266394367721,1.5558637127012984,0.00015942684363360807,8.94624312376148,13.010749061362674,2585.1374161500216,13.010749061362674
6.900000000000003,0.2503266394367726,1.5558637127013015,0.00015942684363360498,8.946243123761501,13.010749061362702,2585.1374161500207,13.010749061362702
7.000000000000002,0.2836568620261615,1.7630246234061377,0.00027710618957307886,10.137421556449999,14.743110172123696,2585.1304418232316,14.743110172123696
7.0000000000000036,0.2836568620261615,1.7630246234061377,0.00027710618957309117,10.137421556449999,14.743110172123696,2585.1304418232316,14.743110172123696
7.100000000000002,0.250496043051366,1.555836911154314,0.0029791722980435655,8.94624312376138,13.010749061362528,2588.6359767399276,13.010749061362528
7.200000000000003,0.17359422405921945,1.0691257412723374,0.024944304250987433,6.148656984418602,8.942148338914095,2631.6211616853907,8.942148338914095
7.3000000000000025,0.10224987634474439,0.5744072929484463,0.16265729610316843,3.291138920953153,4.786387093915853,3146.6571527091205,4.786387093915853
7.400000000000002,0.08984086320173054,0.4002134440643114,0.8260419090665585,2.018917457530536,3.155437241428377,4915.013335087075,3.155437241428377
7.500000000000003,0.21561813952150263,1.2929828598459678,0.4249807653194936,6.320228299721695,12.479996384210105,2771.944264257666,12.479996384210105
7.600000000000003,0.6288265663375651,3.981070149095903,0.10745196492817098,19.467673697811303,38.44109513708003,2493.856658593682,38.44109513708003
7.700000000000003,1.5015207943579045,9.551068391726117,0.021158546417988415,46.70052146469213,92.21539339737906,2470.9707430103754,92.21539339737906
7.8000000000000025,2.8041434598772597,17.84391108356713,0.0032447681844174933,87.24806043638702,172.28103592767394,2469.0923070825843,172.28103592767394
7.900000000000003,4.079877261026748,25.96275743552061,0.0003875322956023891,126.94517887703246,250.66742817629424,2468.9381170189517,250.66742817629424
8.000000000000004,4.623094757132966,29.41966028744772,3.6046118528091307e-05,143.84773306879978,284.04340847220544,2468.925460337035,284.04340847220544
