cycles,n_points_window,n_points_dqdv,peak_count_current,peak_count_balanced,peak1_abs_height_current,peak1_abs_height_balanced,peak1_voltage_drift_v,roughness_current,roughness_balanced
364,244,176,1,1,6.665069186479455,6.4388519226556395,0.0,0.08439533265125378,0.012268516725413675
365,243,176,1,1,6.626129659541275,6.488399015164255,0.0,0.10291682271035377,0.013195454356757869
366,243,177,1,1,6.474006060898487,6.381000921196161,0.0019236000000000253,0.08962124640081319,0.012621415610708463
367,240,176,1,1,6.461678743860679,6.283478920584292,0.0,0.1052049154013558,0.012082724900923708
368,239,174,1,1,6.425859547424528,6.30163987425969,0.0,0.10022932706154603,0.011302716518252588
369,244,173,1,1,6.5339102129665045,6.404074688412363,0.007971799999999973,0.10408184719043191,0.01283432229721553
370,243,173,1,1,6.47980199562035,6.35552682322983,0.0,0.10539070870891375,0.012929375338731522
371,242,173,1,1,6.464673515768945,6.3898515229441415,0.00289774999999981,0.10214701003470984,0.012091468942241109
372,231,173,1,1,6.684902151427362,6.478310045573599,-0.001016599999999812,0.0931528995075988,0.01274337298210062
373,225,173,1,1,6.377697306140394,6.315382291499296,0.0,0.08221576777913163,0.012364275117865146
374,238,172,1,1,6.459675425890463,6.29982843243276,0.0010366500000000833,0.08560570749777181,0.010634079349461922
375,227,172,1,1,6.406146250632876,6.382247778986872,0.00294305000000028,0.07240051060822518,0.010168268369199306
376,238,171,1,1,6.487211694756843,6.352715125540966,-0.0018167500000001446,0.0848752216324009,0.010835997279041918
377,236,171,1,1,6.3552314494901605,6.2579980312525665,-0.0010185499999999514,0.07577867557257012,0.009155534467512388
378,233,172,1,1,6.479824258981399,6.29011369287462,-0.0027919000000000693,0.06960057398502582,0.00936566536081633
379,226,171,1,1,6.39888819225563,6.289418421846227,0.003010749999999618,0.06948339912624138,0.0097828907870413
380,245,174,1,1,6.37159522837616,6.3154093802285045,0.0010003999999996793,0.06974898743806959,0.009462746012085764
381,231,172,1,1,6.59797032318774,6.395193799503048,0.0,0.09573826410230064,0.01136970902840961
382,240,173,1,1,6.629580605796379,6.523444013226215,-0.000940800000000408,0.10704729740199818,0.011866777570959898
383,232,172,1,1,6.335565857545271,6.239803514892866,-0.0009474499999999608,0.07775235994936254,0.009426395306063415
384,240,170,1,1,6.864784149453307,6.7032388005247805,0.0018653500000000989,0.10529025203067502,0.013152739716952157
385,230,174,1,1,6.668915523369428,6.412770191746533,-0.0010519000000002166,0.08960584576215468,0.011776337352549392
386,239,170,1,1,6.5136459053458635,6.302857168122464,0.0,0.09205024635199907,0.012033576214482256
387,225,171,1,1,6.606183377569779,6.492984028958525,-0.0009966000000001252,0.0881473870954523,0.012178083540077184
388,234,173,1,1,6.480607609250882,6.418624606832674,0.0,0.09037016896360389,0.012190515866706442
389,238,174,1,1,6.554067915210251,6.385323063226011,0.0008845000000001768,0.07869756907298042,0.010171094457281895
390,247,174,1,1,6.51251881283217,6.365939851789154,-0.007874000000000159,0.09869107379941744,0.011190848080715417
391,245,175,1,1,6.5087603624806825,6.323738439925295,0.0,0.07380378143885208,0.010218927887338296
392,235,174,1,1,6.534240322452375,6.3919147578340905,-0.00193550000000009,0.09811699317397232,0.011036473650832436
393,245,173,1,1,6.371959632773699,6.260979245123705,-0.0009774999999998535,0.08970797387812907,0.011765534319956293
394,246,172,1,1,6.415457458166067,6.328150967473123,-0.0038122999999998797,0.08406939400121217,0.01130042513145715
395,239,174,1,1,6.4367237121890835,6.393361823874,0.0,0.10111375758644256,0.012819017302465978
396,228,172,1,1,6.610882766240265,6.451495627024139,-0.0010862000000004812,0.0932422527538675,0.01201449622490018
397,238,171,1,1,6.601432878110106,6.412080139723471,-0.00199365000000018,0.10793620822191624,0.013480204191365638
398,237,173,1,1,6.599980125488561,6.3268105430912,0.0,0.10038060122653084,0.011951799509983025
399,222,170,1,1,6.557393738977177,6.416119027162655,0.0009841999999995465,0.10090433326883208,0.013493717499883304
400,232,170,1,1,6.357071108769951,6.293117798330595,-0.0018506499999997317,0.07641255042591688,0.009472273049178722
401,233,173,1,1,6.457337023381717,6.340414639295745,0.001896349999999547,0.0736786200610601,0.010243712262093857
402,240,171,1,1,6.75485173523581,6.586690818532625,-0.0010166499999999523,0.09800491868966049,0.01225693204524833
403,241,172,1,1,6.296042444082278,6.2039978438864445,-0.000942699999999963,0.08667619121059496,0.011212531288909795
404,239,171,1,1,6.459252492913008,6.324296018268322,-0.0019163999999998182,0.08300592148492415,0.010051027511552036
405,228,170,1,1,6.653485831190727,6.50167458197247,-0.0009708499999998565,0.10478265213545751,0.013777631069912548
406,237,170,1,1,6.440359588751052,6.314957579749632,-0.0038938499999998655,0.09370178652799292,0.011584126006486853
407,241,172,1,1,6.3923499702350455,6.324491931400437,0.0009131499999996961,0.07598816806974906,0.009307213507815198
408,226,173,1,1,6.455086145569309,6.341317374139542,-0.0009460500000004757,0.07630194861047909,0.011690559474693434
409,239,174,1,1,6.38532843398912,6.256813103461836,-0.00501394999999949,0.0967469912326525,0.010751269739803743
410,250,174,1,1,6.341628169045027,6.241776341952353,0.0,0.07501155294147417,0.01018883651463836
411,232,171,1,1,6.422388841780092,6.32634941030974,-0.0009546000000000276,0.06759824250733551,0.009975197704255206
412,237,170,1,1,6.354539599879538,6.273584083620062,0.003028899999999446,0.11382231353448675,0.012786138306095093
413,236,170,1,1,6.435384057611509,6.266258061813665,-0.0010199500000003248,0.09926591010221106,0.013441963192192348
414,228,171,1,1,6.397708685620686,6.3110623584409975,0.0,0.07176074189213887,0.010598518388635882
415,252,172,1,1,6.649370111970773,6.422734391307851,0.001122950000000067,0.12203385842906217,0.01468572090967521
416,233,171,1,1,6.432623156626652,6.3108054907257145,0.0038624000000000436,0.07982482021159544,0.010832681148632305
417,245,174,1,1,6.434995064614062,6.3086885037023785,-0.001964099999999913,0.07736898299389201,0.01015648030628524
418,225,173,1,1,6.509738052401774,6.374561879049821,-0.0019178499999998877,0.0807574745942392,0.01002946508364212
419,225,171,1,1,6.53510718747175,6.444618054652569,0.000965099999999719,0.07562022444747397,0.010211745594543293
420,243,174,1,1,6.418263441342239,6.351890604897532,-0.0010366499999996392,0.06560594967334671,0.009174786461359661
421,224,172,1,1,6.382018537917955,6.339523706011778,0.0029559499999995964,0.08969784645381175,0.010284877889151486
422,227,171,1,1,6.481394526763746,6.336964066037941,0.0,0.08564585251871137,0.010799749725480744
423,240,171,1,1,6.6705888285757196,6.546286279644594,-0.0029096499999994307,0.11330667961541778,0.01286710154488215
424,244,173,1,1,6.718975954351805,6.541663521033183,-0.0009074500000001429,0.0846780975945884,0.011973355105969679
425,232,173,1,1,6.965842680147408,6.754915445938334,-0.0010671499999999057,0.08589411728724007,0.011991335345594151
426,234,172,1,1,6.505493966525836,6.3027339001345215,-0.0019631499999999136,0.08658862948079055,0.011107858950802798
427,232,172,1,1,6.552817448830165,6.46402618465051,0.0,0.08365975006486144,0.010670105338892167
428,234,173,1,1,6.503133632786724,6.357463474229258,-0.0009565499999997229,0.0790984844247964,0.009919077266237163
429,239,170,1,1,6.354000325544305,6.288477832692616,-0.004011650000000255,0.10389167055033872,0.010951606085411911
430,231,170,1,1,6.343444345368428,6.250110000342815,-0.0019445500000001559,0.071408707286757,0.009928817384367933
431,225,169,1,1,6.903239446015142,6.6254366204689,-0.0012287999999998078,0.11801542631166867,0.014129366529712167
432,221,171,1,1,6.392554552079095,6.255563059794198,0.0,0.09713162817817979,0.01211216425351427
433,237,170,1,1,6.297803298401294,6.1943217321350925,-0.010010299999999805,0.08726836955299022,0.01045547412806995
434,220,171,1,1,6.555094282524715,6.382921928751908,0.001097650000000172,0.08768708766703469,0.01086560076825748
435,236,173,1,1,6.4496017290360195,6.306050170018286,-0.0009312999999999683,0.06876652061480167,0.009635995597703846
436,229,171,1,1,6.7782983228386495,6.5736715588306875,0.0,0.0928373446669808,0.011808751038627151
437,226,171,1,1,6.4315560098722795,6.26781588229797,0.005989549999999788,0.07692739732605557,0.0105436304288009
438,242,173,1,1,6.430917978900858,6.303582992937935,-0.00204324999999983,0.09433157217852535,0.011545425600767793
439,233,172,1,1,6.331536225004493,6.225438116986943,0.0,0.06964109902668215,0.009261600840850055
440,219,170,1,1,6.82421057586998,6.597801517559395,0.0018177000000001442,0.10534337505635362,0.01286598729426122
441,228,170,1,1,6.3778376105910795,6.273303953543095,-0.0010933999999998,0.08384569637436819,0.011388468255576675
442,231,170,1,1,6.369462407360302,6.230188732380898,-0.0020551499999994505,0.08093624104849481,0.009707933512875236
443,229,171,1,1,6.436359806417304,6.233393210989725,-0.0009474499999999608,0.07025058209596424,0.009996382098815794
444,232,170,1,1,6.341235370786636,6.262231008134833,0.002086699999999997,0.0741960086206893,0.010359340276399611
445,238,171,1,1,6.454597693199588,6.373631826447737,-0.0019545500000002214,0.0886643121841524,0.011246451799550816
446,244,170,1,1,6.3833515669848095,6.299937157594197,0.0,0.06715452386998018,0.00918586032556787
447,238,171,1,1,6.4219281150089085,6.306005259373805,0.0018754500000000007,0.07894819704666495,0.012587793144048636
448,242,172,1,1,6.564867663900479,6.373205977255271,0.0,0.08048762172205039,0.011073788639415404
449,234,174,1,1,6.414522115024878,6.338409172308458,-0.0018373000000000417,0.07536612911218758,0.010489573878979972
