cross_bin,share_feature,outcome_col,n_rows,n_groups,var_treatment,r2_y_nuisance,r2_t_nuisance,skip_reason,share_q01,share_q50,share_q99,support_width_1_99,bootstrap_success,effect_per_1pp,effect_per_5pp,ci_low,ci_high,p_value,q_value,abs_effect_per_1pp,soc_bin,rate_bin,temp_bin,cross_label
11,share_11,y_cap_drop_h,98893,173,6.3119052745279e-05,0.3134462654203637,0.1455044830629929,,0.0,0.0,0.04982395097613335,0.04982395097613335,400,-0.001699242833035658,-0.00849621416517829,-0.004387852607981193,0.0006194795298656052,0.22,0.3558823529411765,0.001699242833035658,1,3,1,s1_r3_t1
48,share_48,y_cap_drop_h,98893,173,0.004850366124911269,0.3134462654203637,0.1776366850256048,,0.0,0.0,0.24283632636070251,0.24283632636070251,400,-0.00024451106869581763,-0.0012225553434790882,-0.0006214363569585713,0.00012741588363918588,0.23,0.36142857142857143,0.00024451106869581763,3,2,3,s3_r2_t3
21,share_21,y_cap_drop_h,98893,173,0.00026104338786467823,0.3134462654203637,-0.10052127267518407,,0.0,0.0,0.003321596886962652,0.003321596886962652,400,0.0006739438171111488,0.003369719085555744,-0.00042831171184078555,0.0038211496476655547,0.33,0.5041666666666668,0.0006739438171111488,2,1,1,s2_r1_t1
52,share_52,y_cap_drop_h,98893,173,1.2223922568419717e-07,0.3134462654203637,0.004976674275136372,,0.0,0.0,0.0,0.0,400,-0.012507859935431648,-0.06253929967715825,-0.03332728398886238,0.021599459349992182,0.355,0.5138157894736842,0.012507859935431648,3,3,2,s3_r3_t2
20,share_20,y_cap_drop_h,98893,173,0.00020862057063268682,0.3134462654203637,0.4206682180904642,,0.0,0.0,0.060530852526426315,0.060530852526426315,400,-0.0008668881987840627,-0.004334440993920313,-0.0027083566075016595,0.000823112198227548,0.35,0.5138157894736842,0.0008668881987840627,1,4,5,s1_r4_t5
45,share_45,y_cap_drop_h,98893,173,0.0006026684208450021,0.3134462654203637,0.01868619932272464,,0.0,0.0,0.1485312002897268,0.1485312002897268,400,0.0003213976146840486,0.0016069880734202431,-0.00034380575239595064,0.001024012402389579,0.385,0.542948717948718,0.0003213976146840486,3,1,5,s3_r1_t5
26,share_26,y_cap_drop_h,98893,173,0.0006042916262714778,0.3134462654203637,0.26592612381151026,,0.0,0.0,0.1482391357421875,0.1482391357421875,400,0.0004372966238309411,0.0021864831191547055,-0.00043877175815952807,0.0012608060809614933,0.395,0.5431250000000001,0.0004372966238309411,2,2,1,s2_r2_t1
31,share_31,y_cap_drop_h,98893,173,0.0014489673316801155,0.3134462654203637,0.12310401578847785,,0.0,0.0,0.2570273375511206,0.2570273375511206,400,-0.00019328406378263177,-0.0009664203189131589,-0.0010799751954539858,0.00024977048144216024,0.405,0.5432926829268293,0.00019328406378263177,2,3,1,s2_r3_t1
55,share_55,y_cap_drop_h,98893,173,8.23666228254045e-07,0.3134462654203637,-0.0013401966868911153,,0.0,0.0,0.0,0.0,400,0.004521774226047826,0.02260887113023913,-0.009672436947499924,0.04472614121499647,0.45,0.5892857142857143,0.004521774226047826,3,3,5,s3_r3_t5
23,share_23,y_cap_drop_h,98893,173,2.5918304427860272e-05,0.3134462654203637,-0.006090661002997155,,0.0,0.0,0.003615851979702711,0.003615851979702711,400,0.0019691921080266647,0.009845960540133324,-0.007285212997017437,0.005005986868006787,0.485,0.5918478260869565,0.0019691921080266647,2,1,3,s2_r1_t3
